oid,uid,Date,product_name,pid
21834,4573,23-12-2015,rolls/buns,122
21835,4726,8/7/2015,chicken,27
21836,3929,6/11/2015,spread cheese,149
21837,1286,10/7/2015,coffee,34
21838,1648,1/5/2015,pastry,105
21839,1544,25-02-2015,salty snack,128
21840,2925,16-03-2015,yogurt,165
21841,1276,23-11-2015,hard cheese,69
21842,1908,26-07-2015,butter,15
21843,2519,30-05-2015,whipped/sour cream,160
21844,3096,7/7/2015,soups,141
21845,1001,2/5/2015,curd,40
21846,4699,29-03-2015,curd,40
21847,1417,18-09-2015,salty snack,128
21848,4034,29-08-2015,whole milk,164
21849,4711,19-06-2015,whole milk,164
21850,3584,17-12-2015,whole milk,164
21851,2981,3/12/2015,whole milk,164
21852,1820,21-03-2015,brown bread,14
21853,3793,15-04-2015,whole milk,164
21854,1965,4/8/2015,other vegetables,102
21855,4903,1/5/2015,fruit/vegetable juice,64
21856,1845,11/2/2015,margarine,88
21857,2384,2/1/2015,tropical fruit,156
21858,2584,25-04-2015,soap,137
21859,1193,12/11/2015,root vegetables,123
21860,4267,6/9/2015,whole milk,164
21861,2707,5/5/2015,whole milk,164
21862,3214,8/5/2015,yogurt,165
21863,1171,15-01-2015,beverages,10
21864,1950,11/11/2015,whole milk,164
21865,4737,19-09-2015,root vegetables,123
21866,3589,4/11/2015,yogurt,165
21867,2246,29-08-2015,berries,9
21868,2128,10/8/2015,soda,138
21869,3866,21-04-2015,bottled water,12
21870,1882,9/7/2015,root vegetables,123
21871,2574,25-08-2015,seasonal products,131
21872,2011,22-12-2015,other vegetables,102
21873,4223,20-07-2015,other vegetables,102
21874,2068,7/4/2015,rolls/buns,122
21875,3035,9/5/2015,candles,18
21876,2597,8/5/2015,napkins,94
21877,1306,8/1/2015,frozen vegetables,63
21878,1789,24-04-2015,male cosmetics,87
21879,1003,10/2/2015,rolls/buns,122
21880,3378,13-01-2015,canned beer,20
21881,4460,1/5/2015,sliced cheese,135
21882,1961,21-06-2015,dish cleaner,46
21883,4576,18-06-2015,grapes,65
21884,3061,10/2/2015,berries,9
21885,1016,19-07-2015,red/blush wine,119
21886,3528,19-05-2015,rolls/buns,122
21887,4566,10/3/2015,butter,15
21888,1979,20-11-2015,frozen meals,61
21889,3662,3/12/2015,whole milk,164
21890,2700,13-05-2015,yogurt,165
21891,2432,12/12/2015,condensed milk,35
21892,2693,17-08-2015,yogurt,165
21893,1456,20-11-2015,domestic eggs,49
21894,4081,20-10-2015,rolls/buns,122
21895,4588,30-06-2015,bottled beer,11
21896,1892,8/3/2015,specialty bar,143
21897,1922,7/2/2015,pip fruit,109
21898,1440,6/12/2015,tropical fruit,156
21899,1420,19-06-2015,hygiene articles,73
21900,2273,21-10-2015,other vegetables,102
21901,4910,25-11-2015,pastry,105
21902,4593,4/8/2015,rolls/buns,122
21903,1380,21-11-2015,soda,138
21904,4035,26-07-2015,frozen dessert,58
21905,3063,28-12-2015,root vegetables,123
21906,2558,12/8/2015,rolls/buns,122
21907,1744,27-06-2015,soda,138
21908,3162,6/6/2015,bottled water,12
21909,3216,12/2/2015,newspapers,95
21910,4783,27-01-2015,yogurt,165
21911,2592,25-09-2015,bottled beer,11
21912,3141,19-07-2015,rolls/buns,122
21913,2315,20-12-2015,other vegetables,102
21914,3318,12/1/2015,cat food,24
21915,4594,2/5/2015,meat spreads,91
21916,2428,14-08-2015,white wine,163
21917,4613,17-05-2015,fruit/vegetable juice,64
21918,1676,11/10/2015,fruit/vegetable juice,64
21919,1259,21-11-2015,sliced cheese,135
21920,3930,12/7/2015,yogurt,165
21921,3995,26-06-2015,pip fruit,109
21922,1038,14-12-2015,butter,15
21923,4794,6/9/2015,soda,138
21924,3960,21-09-2015,whole milk,164
21925,3077,5/1/2015,vinegar,158
21926,1161,14-03-2015,whole milk,164
21927,1800,16-04-2015,brown bread,14
21928,1717,9/11/2015,other vegetables,102
21929,1888,6/6/2015,sliced cheese,135
21930,2138,4/3/2015,root vegetables,123
21931,1866,13-02-2015,bottled water,12
21932,4745,29-09-2015,canned fish,21
21933,1269,12/9/2015,whole milk,164
21934,4721,15-06-2015,rum,125
21935,2885,22-03-2015,nut snack,96
21936,1435,24-04-2015,hard cheese,69
21937,1887,3/2/2015,citrus fruit,30
21938,4776,26-03-2015,pip fruit,109
21939,4313,16-05-2015,seasonal products,131
21940,3545,28-08-2015,berries,9
21941,2307,12/3/2015,root vegetables,123
21942,1215,18-01-2015,semi-finished bread,132
21943,1428,18-01-2015,whole milk,164
21944,4297,27-10-2015,butter milk,16
21945,1812,14-10-2015,yogurt,165
21946,2217,2/12/2015,domestic eggs,49
21947,2378,15-04-2015,pastry,105
21948,2397,23-06-2015,newspapers,95
21949,3419,20-08-2015,soap,137
21950,4131,29-03-2015,female sanitary products,50
21951,2220,4/8/2015,bottled beer,11
21952,3870,21-03-2015,processed cheese,115
21953,1483,14-06-2015,specialty cheese,144
21954,3449,29-11-2015,rolls/buns,122
21955,1959,13-12-2015,yogurt,165
21956,4825,17-01-2015,butter,15
21957,3289,2/5/2015,beef,8
21958,1256,29-08-2015,butter,15
21959,3369,23-03-2015,UHT-milk,1
21960,2191,25-10-2015,butter milk,16
21961,4645,6/12/2015,bottled beer,11
21962,3818,8/8/2015,margarine,88
21963,3857,4/11/2015,light bulbs,80
21964,3651,31-07-2015,shopping bags,133
21965,3689,29-07-2015,onions,99
21966,2361,3/10/2015,other vegetables,102
21967,2513,15-12-2015,yogurt,165
21968,2110,29-07-2015,frozen meals,61
21969,4895,21-07-2015,pastry,105
21970,2756,31-07-2015,misc. beverages,92
21971,1960,9/1/2015,yogurt,165
21972,3924,29-10-2015,semi-finished bread,132
21973,3020,27-08-2015,white wine,163
21974,4531,10/8/2015,herbs,70
21975,4901,14-02-2015,fruit/vegetable juice,64
21976,3787,24-09-2015,yogurt,165
21977,3688,24-09-2015,rolls/buns,122
21978,4717,10/4/2015,brown bread,14
21979,2210,25-09-2015,domestic eggs,49
21980,4152,29-05-2015,pasta,104
21981,4507,18-06-2015,candy,19
21982,1118,13-05-2015,pickled vegetables,108
21983,4953,7/5/2015,coffee,34
21984,4417,21-01-2015,frozen meals,61
21985,2358,15-12-2015,hard cheese,69
21986,3122,5/2/2015,white bread,162
21987,3920,10/5/2015,napkins,94
21988,4592,8/12/2015,canned fish,21
21989,1326,9/11/2015,yogurt,165
21990,3729,29-11-2015,brown bread,14
21991,2627,31-10-2015,yogurt,165
21992,3393,7/11/2015,whole milk,164
21993,4302,3/8/2015,yogurt,165
21994,1734,15-02-2015,baking powder,6
21995,3635,26-02-2015,bottled beer,11
21996,3232,18-12-2015,white wine,163
21997,2805,18-04-2015,bottled water,12
21998,2214,19-01-2015,root vegetables,123
21999,4725,2/12/2015,white bread,162
22000,4975,2/11/2015,beverages,10
22001,3393,23-02-2015,coffee,34
22002,4456,8/8/2015,cream cheese ,39
22003,4744,29-08-2015,fruit/vegetable juice,64
22004,1264,30-07-2015,tropical fruit,156
22005,3104,18-05-2015,spices,148
22006,4966,25-01-2015,curd,40
22007,4183,15-01-2015,domestic eggs,49
22008,3786,10/2/2015,UHT-milk,1
22009,3299,28-02-2015,cream cheese ,39
22010,1656,7/7/2015,white bread,162
22011,4753,5/3/2015,seasonal products,131
22012,2857,18-04-2015,liquor (appetizer),83
22013,3692,18-10-2015,packaged fruit/vegetables,103
22014,2613,23-08-2015,domestic eggs,49
22015,3509,8/7/2015,hygiene articles,73
22016,3048,6/10/2015,coffee,34
22017,1160,21-08-2015,coffee,34
22018,2629,26-04-2015,long life bakery product,85
22019,1444,6/6/2015,pickled vegetables,108
22020,2578,1/12/2015,curd,40
22021,4184,28-06-2015,semi-finished bread,132
22022,3201,27-11-2015,whole milk,164
22023,3311,2/5/2015,frozen vegetables,63
22024,4294,8/1/2015,cling film/bags,32
22025,2283,18-01-2015,shopping bags,133
22026,3325,7/11/2015,newspapers,95
22027,3621,2/11/2015,butter,15
22028,1968,3/10/2015,citrus fruit,30
22029,3717,1/4/2015,rolls/buns,122
22030,4704,18-08-2015,candy,19
22031,3904,11/5/2015,berries,9
22032,2336,7/10/2015,frozen meals,61
22033,3546,22-11-2015,rolls/buns,122
22034,3797,23-08-2015,other vegetables,102
22035,4607,15-12-2015,sliced cheese,135
22036,4522,18-05-2015,candles,18
22037,4695,13-10-2015,whole milk,164
22038,4919,30-03-2015,pastry,105
22039,3289,15-03-2015,rolls/buns,122
22040,1200,26-09-2015,rolls/buns,122
22041,3789,6/9/2015,root vegetables,123
22042,1289,8/11/2015,brown bread,14
22043,2415,29-04-2015,softener,140
22044,1943,30-09-2015,whole milk,164
22045,3685,26-08-2015,curd,40
22046,3447,27-11-2015,mustard,93
22047,2164,8/10/2015,other vegetables,102
22048,4107,5/2/2015,domestic eggs,49
22049,2744,19-05-2015,fruit/vegetable juice,64
22050,1051,12/8/2015,rolls/buns,122
22051,2087,9/4/2015,brown bread,14
22052,1020,13-10-2015,rolls/buns,122
22053,4546,9/4/2015,pip fruit,109
22054,1182,29-11-2015,pip fruit,109
22055,2727,15-12-2015,whipped/sour cream,160
22056,4314,29-04-2015,bottled beer,11
22057,2745,19-02-2015,oil,98
22058,3147,20-02-2015,Instant food products,0
22059,2677,7/12/2015,UHT-milk,1
22060,2321,8/4/2015,whole milk,164
22061,4708,2/10/2015,brown bread,14
22062,3225,12/12/2015,other vegetables,102
22063,3401,28-09-2015,root vegetables,123
22064,3735,27-04-2015,pet care,106
22065,2486,25-11-2015,yogurt,165
22066,4790,15-08-2015,newspapers,95
22067,1730,19-09-2015,rolls/buns,122
22068,4724,12/2/2015,whole milk,164
22069,4951,9/1/2015,whole milk,164
22070,1341,30-10-2015,berries,9
22071,4519,2/9/2015,frozen vegetables,63
22072,2914,1/4/2015,rolls/buns,122
22073,3916,4/10/2015,citrus fruit,30
22074,4145,11/4/2015,rolls/buns,122
22075,3657,27-01-2015,domestic eggs,49
22076,2546,7/5/2015,mustard,93
22077,2738,3/2/2015,root vegetables,123
22078,1491,30-12-2015,pork,111
22079,3268,18-04-2015,margarine,88
22080,1820,7/4/2015,ham,67
22081,1923,6/12/2015,other vegetables,102
22082,2968,17-10-2015,shopping bags,133
22083,4970,8/8/2015,pastry,105
22084,4827,3/10/2015,rolls/buns,122
22085,3474,7/4/2015,dishes,47
22086,4417,19-03-2015,fruit/vegetable juice,64
22087,3061,5/11/2015,domestic eggs,49
22088,4364,25-05-2015,butter,15
22089,2887,17-01-2015,whole milk,164
22090,1292,24-10-2015,pork,111
22091,1693,27-12-2015,pastry,105
22092,2267,7/1/2015,long life bakery product,85
22093,2663,10/9/2015,pastry,105
22094,1551,11/6/2015,yogurt,165
22095,3421,12/5/2015,yogurt,165
22096,2785,12/7/2015,whole milk,164
22097,4326,2/5/2015,sweet spreads,151
22098,2871,20-12-2015,root vegetables,123
22099,4969,26-05-2015,bottled water,12
22100,3463,24-09-2015,yogurt,165
22101,1504,30-11-2015,whole milk,164
22102,2528,19-10-2015,margarine,88
22103,1959,15-05-2015,semi-finished bread,132
22104,2479,13-01-2015,newspapers,95
22105,4809,13-04-2015,curd,40
22106,4047,6/3/2015,beverages,10
22107,2781,11/1/2015,yogurt,165
22108,1837,3/1/2015,root vegetables,123
22109,3288,26-04-2015,whole milk,164
22110,1152,20-04-2015,frozen meals,61
22111,1641,23-06-2015,whipped/sour cream,160
22112,2685,19-07-2015,other vegetables,102
22113,3599,8/1/2015,citrus fruit,30
22114,2114,6/11/2015,whole milk,164
22115,2019,8/9/2015,other vegetables,102
22116,4019,19-03-2015,grapes,65
22117,3663,28-06-2015,white bread,162
22118,3170,3/12/2015,yogurt,165
22119,3537,24-09-2015,curd,40
22120,3918,22-06-2015,beef,8
22121,3507,22-07-2015,pastry,105
22122,4453,22-05-2015,brown bread,14
22123,2769,31-07-2015,rolls/buns,122
22124,4151,2/11/2015,whole milk,164
22125,2291,10/4/2015,canned fish,21
22126,1677,21-02-2015,specialty chocolate,145
22127,1499,6/3/2015,frozen vegetables,63
22128,2274,5/1/2015,rolls/buns,122
22129,2186,2/4/2015,canned beer,20
22130,4437,7/8/2015,chewing gum,26
22131,4856,3/1/2015,specialty bar,143
22132,3413,23-09-2015,chocolate,28
22133,4741,25-09-2015,whole milk,164
22134,4406,27-05-2015,chewing gum,26
22135,2601,30-04-2015,specialty chocolate,145
22136,4845,12/10/2015,berries,9
22137,3695,9/7/2015,sliced cheese,135
22138,2202,28-02-2015,curd,40
22139,1027,25-02-2015,red/blush wine,119
22140,1744,28-09-2015,bottled beer,11
22141,4864,4/12/2015,pip fruit,109
22142,3730,27-07-2015,other vegetables,102
22143,2127,1/1/2015,pickled vegetables,108
22144,2672,26-11-2015,pastry,105
22145,1930,2/2/2015,specialty bar,143
22146,3623,7/5/2015,liquor,82
22147,4082,1/5/2015,root vegetables,123
22148,4387,26-07-2015,brown bread,14
22149,4424,22-08-2015,red/blush wine,119
22150,3630,24-07-2015,curd,40
22151,2202,28-05-2015,rolls/buns,122
22152,3036,18-09-2015,whole milk,164
22153,4529,10/5/2015,other vegetables,102
22154,1968,16-02-2015,frozen meals,61
22155,1511,22-03-2015,shopping bags,133
22156,1503,17-08-2015,whole milk,164
22157,2091,30-07-2015,onions,99
22158,1651,22-02-2015,bottled water,12
22159,1553,20-03-2015,mustard,93
22160,4746,9/12/2015,yogurt,165
22161,2902,12/6/2015,other vegetables,102
22162,4205,29-01-2015,whipped/sour cream,160
22163,1508,15-11-2015,canned beer,20
22164,2403,1/12/2015,yogurt,165
22165,4705,22-05-2015,canned beer,20
22166,1285,21-07-2015,hygiene articles,73
22167,4238,3/12/2015,onions,99
22168,1938,8/5/2015,rolls/buns,122
22169,3402,23-05-2015,dessert,44
22170,4031,18-10-2015,soda,138
22171,1739,31-05-2015,soda,138
22172,2104,27-02-2015,candy,19
22173,4516,7/12/2015,candy,19
22174,3485,22-07-2015,tropical fruit,156
22175,4462,7/6/2015,citrus fruit,30
22176,2544,29-01-2015,berries,9
22177,2805,30-08-2015,ice cream,74
22178,2969,24-08-2015,canned fish,21
22179,3563,25-11-2015,whole milk,164
22180,2683,18-01-2015,red/blush wine,119
22181,3776,18-07-2015,soda,138
22182,1331,29-11-2015,root vegetables,123
22183,1498,28-05-2015,dessert,44
22184,3890,11/1/2015,rolls/buns,122
22185,4559,7/2/2015,whole milk,164
22186,2723,31-01-2015,dishes,47
22187,2925,11/12/2015,cake bar,17
22188,3684,15-02-2015,chocolate,28
22189,1770,19-11-2015,shopping bags,133
22190,3661,17-06-2015,butter,15
22191,1044,25-10-2015,curd,40
22192,3031,25-11-2015,brown bread,14
22193,3028,19-05-2015,yogurt,165
22194,3035,4/3/2015,rolls/buns,122
22195,3189,23-11-2015,fruit/vegetable juice,64
22196,3766,8/11/2015,shopping bags,133
22197,4540,4/8/2015,beverages,10
22198,4362,11/7/2015,frozen vegetables,63
22199,4355,21-11-2015,bottled beer,11
22200,1510,25-10-2015,soda,138
22201,4299,14-08-2015,rolls/buns,122
22202,1982,14-12-2015,butter,15
22203,3365,13-08-2015,cat food,24
22204,3653,9/11/2015,red/blush wine,119
22205,1795,3/4/2015,whole milk,164
22206,4693,24-04-2015,whipped/sour cream,160
22207,4219,16-10-2015,long life bakery product,85
22208,3636,14-05-2015,whole milk,164
22209,1595,11/4/2015,soda,138
22210,3196,5/5/2015,whole milk,164
22211,2657,21-05-2015,frozen dessert,58
22212,4656,14-10-2015,grapes,65
22213,4239,11/2/2015,berries,9
22214,1510,21-08-2015,whole milk,164
22215,3462,21-01-2015,nut snack,96
22216,3794,1/11/2015,liquor (appetizer),83
22217,1408,1/3/2015,soda,138
22218,3686,29-08-2015,other vegetables,102
22219,2273,28-02-2015,soft cheese,139
22220,4693,13-03-2015,female sanitary products,50
22221,2597,13-02-2015,onions,99
22222,1551,21-07-2015,curd,40
22223,2888,8/1/2015,brown bread,14
22224,1631,14-08-2015,herbs,70
22225,3564,4/7/2015,bottled water,12
22226,4277,25-11-2015,grapes,65
22227,4410,12/10/2015,salty snack,128
22228,3455,18-11-2015,soft cheese,139
22229,2467,5/7/2015,nuts/prunes,97
22230,2235,19-01-2015,processed cheese,115
22231,2145,21-01-2015,soda,138
22232,3310,8/3/2015,grapes,65
22233,2876,19-09-2015,chewing gum,26
22234,3736,26-02-2015,root vegetables,123
22235,3402,16-08-2015,sauces,129
22236,1397,21-12-2015,whipped/sour cream,160
22237,3497,15-08-2015,white bread,162
22238,3044,7/6/2015,UHT-milk,1
22239,1296,23-11-2015,yogurt,165
22240,3999,16-11-2015,rolls/buns,122
22241,2492,10/11/2015,whole milk,164
22242,1572,21-09-2015,candy,19
22243,4224,29-01-2015,brown bread,14
22244,2352,31-01-2015,shopping bags,133
22245,3609,23-02-2015,frozen meals,61
22246,4142,17-11-2015,beverages,10
22247,2736,26-12-2015,butter milk,16
22248,2517,20-03-2015,domestic eggs,49
22249,4999,18-02-2015,onions,99
22250,4338,24-03-2015,pickled vegetables,108
22251,2215,26-11-2015,cream cheese ,39
22252,2745,21-04-2015,other vegetables,102
22253,2861,12/3/2015,tropical fruit,156
22254,3553,10/5/2015,other vegetables,102
22255,2993,5/5/2015,napkins,94
22256,4365,20-02-2015,whole milk,164
22257,2860,20-12-2015,flower (seeds),54
22258,3760,22-11-2015,sliced cheese,135
22259,2505,22-04-2015,whole milk,164
22260,1485,12/7/2015,other vegetables,102
22261,4608,27-04-2015,ketchup,77
22262,2873,15-07-2015,liquor (appetizer),83
22263,4848,7/7/2015,rolls/buns,122
22264,2550,23-12-2015,whipped/sour cream,160
22265,2085,22-04-2015,candy,19
22266,2549,24-08-2015,soda,138
22267,1200,8/8/2015,root vegetables,123
22268,3463,9/5/2015,shopping bags,133
22269,3583,2/8/2015,male cosmetics,87
22270,1276,26-03-2015,yogurt,165
22271,2951,22-12-2015,domestic eggs,49
22272,4970,23-07-2015,sliced cheese,135
22273,1492,20-01-2015,other vegetables,102
22274,3864,26-08-2015,sugar,150
22275,2506,17-11-2015,other vegetables,102
22276,4285,22-04-2015,roll products ,121
22277,4822,26-02-2015,other vegetables,102
22278,3588,15-12-2015,berries,9
22279,2520,6/12/2015,soda,138
22280,1088,14-01-2015,berries,9
22281,1486,23-09-2015,beef,8
22282,4080,3/7/2015,whole milk,164
22283,3058,27-07-2015,butter,15
22284,3133,1/12/2015,curd cheese,41
22285,1731,17-08-2015,whole milk,164
22286,2436,17-02-2015,margarine,88
22287,3452,15-05-2015,pastry,105
22288,2761,11/1/2015,semi-finished bread,132
22289,1705,28-07-2015,whole milk,164
22290,3221,1/4/2015,berries,9
22291,1384,19-12-2015,domestic eggs,49
22292,4570,22-08-2015,tropical fruit,156
22293,2506,27-12-2015,soda,138
22294,3380,23-04-2015,flour,53
22295,2765,30-11-2015,yogurt,165
22296,4840,5/6/2015,whipped/sour cream,160
22297,1685,18-08-2015,whole milk,164
22298,2028,1/3/2015,frozen vegetables,63
22299,1125,27-08-2015,pastry,105
22300,1054,2/9/2015,oil,98
22301,4274,23-01-2015,other vegetables,102
22302,2710,14-10-2015,long life bakery product,85
22303,2699,28-11-2015,pastry,105
22304,1918,29-09-2015,butter milk,16
22305,4936,2/3/2015,root vegetables,123
22306,2535,20-03-2015,rolls/buns,122
22307,4495,24-08-2015,domestic eggs,49
22308,4216,24-02-2015,rolls/buns,122
22309,1515,21-09-2015,cat food,24
22310,2604,26-01-2015,white bread,162
22311,4820,7/12/2015,snack products,136
22312,2340,28-11-2015,whole milk,164
22313,2864,13-03-2015,tropical fruit,156
22314,1366,29-11-2015,beef,8
22315,3317,29-06-2015,dessert,44
22316,4218,11/1/2015,berries,9
22317,3958,4/11/2015,rolls/buns,122
22318,1309,1/4/2015,cocoa drinks,33
22319,1394,24-05-2015,bottled beer,11
22320,4412,4/5/2015,frozen vegetables,63
22321,3649,21-06-2015,yogurt,165
22322,4805,13-10-2015,whole milk,164
22323,1599,20-04-2015,whole milk,164
22324,4321,12/9/2015,newspapers,95
22325,3397,20-02-2015,curd,40
22326,3767,6/6/2015,beverages,10
22327,2781,1/6/2015,other vegetables,102
22328,3750,17-05-2015,curd,40
22329,4574,27-11-2015,whole milk,164
22330,4180,1/4/2015,brown bread,14
22331,3897,1/2/2015,UHT-milk,1
22332,4333,1/7/2015,soft cheese,139
22333,3796,6/6/2015,bottled beer,11
22334,2240,18-05-2015,canned beer,20
22335,2967,6/2/2015,domestic eggs,49
22336,2581,14-12-2015,coffee,34
22337,1248,15-12-2015,whole milk,164
22338,3830,18-10-2015,coffee,34
22339,3976,8/5/2015,onions,99
22340,1842,23-02-2015,cream cheese ,39
22341,1626,18-02-2015,chewing gum,26
22342,4059,5/1/2015,whole milk,164
22343,2370,12/9/2015,chocolate,28
22344,4466,3/9/2015,yogurt,165
22345,2404,10/2/2015,yogurt,165
22346,3224,14-03-2015,shopping bags,133
22347,1478,12/2/2015,bottled water,12
22348,2229,22-12-2015,misc. beverages,92
22349,4418,4/10/2015,rolls/buns,122
22350,3571,7/7/2015,baking powder,6
22351,2234,27-02-2015,root vegetables,123
22352,3416,7/2/2015,canned beer,20
22353,3429,29-06-2015,root vegetables,123
22354,1046,24-06-2015,bottled water,12
22355,4498,19-04-2015,chocolate,28
22356,2152,3/9/2015,whisky,161
22357,1425,18-03-2015,brown bread,14
22358,3946,19-11-2015,newspapers,95
22359,1009,14-05-2015,yogurt,165
22360,2825,25-12-2015,whisky,161
22361,4592,22-06-2015,chocolate,28
22362,1449,27-05-2015,soda,138
22363,1837,18-06-2015,domestic eggs,49
22364,4322,31-10-2015,chocolate,28
22365,2039,18-06-2015,oil,98
22366,3999,19-05-2015,fruit/vegetable juice,64
22367,1183,4/1/2015,domestic eggs,49
22368,2441,3/7/2015,rolls/buns,122
22369,2739,19-09-2015,specialty bar,143
22370,3049,5/2/2015,yogurt,165
22371,1697,29-05-2015,kitchen towels,78
22372,4109,24-08-2015,other vegetables,102
22373,3217,20-03-2015,cream cheese ,39
22374,4879,12/10/2015,yogurt,165
22375,3505,11/10/2015,domestic eggs,49
22376,4292,26-10-2015,yogurt,165
22377,4813,4/8/2015,specialty chocolate,145
22378,1379,17-04-2015,cream cheese ,39
22379,3410,31-05-2015,rolls/buns,122
22380,4074,10/9/2015,flour,53
22381,3438,4/1/2015,waffles,159
22382,2919,30-06-2015,candles,18
22383,1401,29-05-2015,soda,138
22384,2074,20-12-2015,UHT-milk,1
22385,4193,30-08-2015,specialty chocolate,145
22386,1195,4/11/2015,liquor,82
22387,4850,15-07-2015,packaged fruit/vegetables,103
22388,3255,8/1/2015,whole milk,164
22389,2572,27-05-2015,dog food,48
22390,3803,14-12-2015,vinegar,158
22391,3342,22-06-2015,long life bakery product,85
22392,3167,20-08-2015,specialty chocolate,145
22393,3517,14-07-2015,hard cheese,69
22394,1391,14-03-2015,yogurt,165
22395,2682,20-01-2015,whole milk,164
22396,1363,15-01-2015,hard cheese,69
22397,4849,17-05-2015,berries,9
22398,3107,16-11-2015,frozen vegetables,63
22399,2171,22-04-2015,ice cream,74
22400,2286,19-06-2015,napkins,94
22401,1449,3/10/2015,tropical fruit,156
22402,2192,10/2/2015,soda,138
22403,1926,29-05-2015,brown bread,14
22404,1245,4/12/2015,shopping bags,133
22405,4034,13-11-2015,rolls/buns,122
22406,3719,22-02-2015,canned beer,20
22407,1033,15-06-2015,waffles,159
22408,1293,26-10-2015,specialty cheese,144
22409,3737,12/12/2015,soda,138
22410,1114,26-04-2015,shopping bags,133
22411,2286,4/12/2015,other vegetables,102
22412,1782,13-09-2015,yogurt,165
22413,2837,19-09-2015,citrus fruit,30
22414,2011,23-12-2015,candles,18
22415,3067,22-09-2015,margarine,88
22416,3191,30-12-2015,chocolate marshmallow,29
22417,4161,24-09-2015,fruit/vegetable juice,64
22418,2526,16-10-2015,yogurt,165
22419,1582,8/7/2015,margarine,88
22420,3663,20-11-2015,rolls/buns,122
22421,1237,8/3/2015,hard cheese,69
22422,2635,17-09-2015,specialty bar,143
22423,3034,22-05-2015,other vegetables,102
22424,3005,12/7/2015,fruit/vegetable juice,64
22425,2476,30-07-2015,canned beer,20
22426,1052,15-05-2015,whipped/sour cream,160
22427,3781,23-09-2015,pip fruit,109
22428,4736,3/4/2015,onions,99
22429,4101,30-01-2015,rolls/buns,122
22430,2535,17-10-2015,frozen vegetables,63
22431,1924,7/9/2015,semi-finished bread,132
22432,3079,4/1/2015,chicken,27
22433,4270,8/2/2015,shopping bags,133
22434,2797,12/9/2015,coffee,34
22435,3813,18-01-2015,cat food,24
22436,4412,20-12-2015,napkins,94
22437,2997,2/6/2015,soda,138
22438,3703,24-03-2015,chocolate,28
22439,2260,2/10/2015,chocolate,28
22440,3583,3/12/2015,whipped/sour cream,160
22441,2513,30-01-2015,rolls/buns,122
22442,4336,25-09-2015,prosecco,116
22443,2017,19-02-2015,white wine,163
22444,2787,9/5/2015,specialty bar,143
22445,3460,14-09-2015,dessert,44
22446,4056,29-08-2015,herbs,70
22447,2063,23-08-2015,cream cheese ,39
22448,2085,4/4/2015,domestic eggs,49
22449,3778,13-03-2015,meat,90
22450,2691,9/3/2015,rolls/buns,122
22451,2534,8/11/2015,specialty cheese,144
22452,2315,17-12-2015,roll products ,121
22453,1094,16-05-2015,soda,138
22454,4529,24-05-2015,tropical fruit,156
22455,2745,29-04-2015,coffee,34
22456,4352,28-11-2015,dog food,48
22457,2783,31-03-2015,cream cheese ,39
22458,3280,14-04-2015,tropical fruit,156
22459,3473,7/4/2015,liquor (appetizer),83
22460,3476,28-06-2015,white bread,162
22461,2173,11/8/2015,long life bakery product,85
22462,4170,11/5/2015,onions,99
22463,1596,14-07-2015,beverages,10
22464,1265,13-04-2015,yogurt,165
22465,1259,20-09-2015,whole milk,164
22466,4102,23-10-2015,grapes,65
22467,3465,16-04-2015,white wine,163
22468,3504,5/11/2015,other vegetables,102
22469,3336,26-03-2015,tropical fruit,156
22470,3001,14-11-2015,bottled water,12
22471,4078,18-04-2015,shopping bags,133
22472,3244,20-11-2015,newspapers,95
22473,3544,10/3/2015,hard cheese,69
22474,2760,14-04-2015,soda,138
22475,4643,2/12/2015,UHT-milk,1
22476,3601,20-12-2015,other vegetables,102
22477,2275,2/8/2015,pet care,106
22478,3082,10/4/2015,pip fruit,109
22479,4273,22-01-2015,red/blush wine,119
22480,1951,22-10-2015,rolls/buns,122
22481,3589,31-01-2015,rolls/buns,122
22482,2404,15-10-2015,whole milk,164
22483,3619,7/4/2015,dessert,44
22484,4733,9/3/2015,other vegetables,102
22485,4868,2/5/2015,long life bakery product,85
22486,3410,3/7/2015,coffee,34
22487,4937,14-02-2015,bottled water,12
22488,2979,9/8/2015,onions,99
22489,2278,10/8/2015,coffee,34
22490,4512,8/11/2015,newspapers,95
22491,1940,18-11-2015,chocolate,28
22492,1867,29-03-2015,fruit/vegetable juice,64
22493,1888,21-05-2015,whipped/sour cream,160
22494,2073,18-06-2015,domestic eggs,49
22495,4023,21-01-2015,soda,138
22496,4416,29-10-2015,white bread,162
22497,4210,7/8/2015,other vegetables,102
22498,1520,26-02-2015,yogurt,165
22499,1890,20-04-2015,curd,40
22500,3079,30-01-2015,chocolate,28
22501,1772,2/11/2015,brown bread,14
22502,1361,12/7/2015,salt,127
22503,4073,13-02-2015,butter milk,16
22504,2128,24-04-2015,frozen meals,61
22505,1882,25-09-2015,chocolate,28
22506,4895,1/6/2015,specialty bar,143
22507,1431,5/3/2015,whole milk,164
22508,2159,17-07-2015,white bread,162
22509,2666,14-12-2015,fruit/vegetable juice,64
22510,2986,19-05-2015,whole milk,164
22511,3491,26-10-2015,female sanitary products,50
22512,3844,14-08-2015,curd,40
22513,4002,30-04-2015,white wine,163
22514,3963,26-01-2015,meat spreads,91
22515,2997,3/8/2015,soda,138
