oid,uid,Date,product_name,pid
4121,1654,19/08/2020,rolls/buns,122
4121,1654,19/08/2020,mustard,93
4122,502,19/08/2020,other vegetables,102
4122,502,19/08/2020,hard cheese,69
4122,502,19/08/2020,whole milk,164
4122,502,19/08/2020,root vegetables,123
4122,502,19/08/2020,fruit/vegetable juice,64
4123,223,12/09/2020,bottled water,12
4123,223,12/09/2020,other vegetables,102
4123,223,12/09/2020,frozen vegetables,63
4123,223,12/09/2020,shopping bags,133
4123,223,12/09/2020,soda,138
4124,296,12/09/2020,butter milk,16
4124,296,12/09/2020,whipped/sour cream,160
4124,296,12/09/2020,root vegetables,123
4124,296,12/09/2020,canned beer,20
4124,296,12/09/2020,rolls/buns,122
4125,263,25/08/2020,hard cheese,69
4125,263,25/08/2020,whole milk,164
4125,263,25/08/2020,white bread,162
4125,263,25/08/2020,hygiene articles,73
4125,263,25/08/2020,UHT-milk,1
4126,963,25/08/2020,chocolate,28
4126,963,25/08/2020,tropical fruit,156
4126,963,25/08/2020,butter,15
4126,963,25/08/2020,domestic eggs,49
4126,963,25/08/2020,semi-finished bread,132
4127,45,24/07/2020,other vegetables,102
4127,45,24/07/2020,domestic eggs,49
4127,45,24/07/2020,bottled water,12
4127,45,24/07/2020,canned beer,20
4127,45,24/07/2020,frozen vegetables,63
4128,1064,24/07/2020,specialty chocolate,145
4128,1064,24/07/2020,soda,138
4128,1064,24/07/2020,pip fruit,109
4128,1064,24/07/2020,whipped/sour cream,160
4128,1064,24/07/2020,napkins,94
4129,919,07/07/2020,UHT-milk,1
4129,919,07/07/2020,salt,127
4129,919,07/07/2020,chewing gum,26
4129,919,07/07/2020,domestic eggs,49
4129,919,07/07/2020,white bread,162
4130,1652,07/07/2020,other vegetables,102
4130,1652,07/07/2020,whole milk,164
4130,1652,07/07/2020,newspapers,95
4130,1652,07/07/2020,pastry,105
4130,1652,07/07/2020,pastry,105
4131,1236,16/06/2020,cream cheese ,39
4131,1236,16/06/2020,dessert,44
4131,1236,16/06/2020,white bread,162
4131,1236,16/06/2020,sugar,150
4131,1236,16/06/2020,yogurt,165
4132,1046,16/06/2020,processed cheese,115
4132,1046,16/06/2020,cat food,24
4132,1046,16/06/2020,rolls/buns,122
4132,1046,16/06/2020,shopping bags,133
4132,1046,16/06/2020,pip fruit,109
4133,454,26/06/2020,pastry,105
4133,454,26/06/2020,newspapers,95
4133,454,26/06/2020,bottled beer,11
4133,454,26/06/2020,pip fruit,109
4133,454,26/06/2020,curd,40
4134,1030,26/06/2020,spread cheese,149
4134,1030,26/06/2020,pip fruit,109
4134,1030,26/06/2020,UHT-milk,1
4134,1030,26/06/2020,salty snack,128
4134,1030,26/06/2020,butter,15
4135,1811,17/08/2020,domestic eggs,49
4135,1811,17/08/2020,brown bread,14
4135,1811,17/08/2020,rolls/buns,122
4135,1811,17/08/2020,tropical fruit,156
4135,1811,17/08/2020,cake bar,17
4136,1592,17/08/2020,yogurt,165
4136,1592,17/08/2020,pip fruit,109
4136,1592,17/08/2020,bottled water,12
4136,1592,17/08/2020,UHT-milk,1
4136,1592,17/08/2020,newspapers,95
4137,275,04/07/2020,pastry,105
4137,275,04/07/2020,prosecco,116
4137,275,04/07/2020,whipped/sour cream,160
4137,275,04/07/2020,dessert,44
4137,275,04/07/2020,whole milk,164
4138,606,04/07/2020,whole milk,164
4138,606,04/07/2020,tropical fruit,156
4138,606,04/07/2020,yogurt,165
4138,606,04/07/2020,other vegetables,102
4138,606,04/07/2020,white bread,162
4139,249,27/09/2020,salty snack,128
4139,249,27/09/2020,margarine,88
4139,249,27/09/2020,brown bread,14
4139,249,27/09/2020,soda,138
4139,249,27/09/2020,whole milk,164
4140,311,27/09/2020,fruit/vegetable juice,64
4140,311,27/09/2020,whipped/sour cream,160
4140,311,27/09/2020,coffee,34
4140,311,27/09/2020,yogurt,165
4140,311,27/09/2020,UHT-milk,1
4141,1008,16/04/2020,whole milk,164
4141,1008,16/04/2020,whole milk,164
4141,1008,16/04/2020,rolls/buns,122
4141,1008,16/04/2020,butter,15
4141,1008,16/04/2020,whole milk,164
4142,1951,16/04/2020,yogurt,165
4142,1951,16/04/2020,other vegetables,102
4142,1951,16/04/2020,other vegetables,102
4142,1951,16/04/2020,hygiene articles,73
4142,1951,16/04/2020,canned beer,20
4143,409,04/04/2020,pet care,106
4143,409,04/04/2020,soda,138
4143,409,04/04/2020,root vegetables,123
4143,409,04/04/2020,whole milk,164
4143,409,04/04/2020,curd,40
4144,1750,04/04/2020,hamburger meat,68
4144,1750,04/04/2020,UHT-milk,1
4144,1750,04/04/2020,domestic eggs,49
4144,1750,04/04/2020,chocolate,28
4144,1750,04/04/2020,yogurt,165
4145,363,25/09/2020,whole milk,164
4145,363,25/09/2020,curd,40
4145,363,25/09/2020,other vegetables,102
4145,363,25/09/2020,bottled water,12
4145,363,25/09/2020,frozen fruits,60
4146,1542,25/09/2020,other vegetables,102
4146,1542,25/09/2020,ice cream,74
4146,1542,25/09/2020,dessert,44
4146,1542,25/09/2020,ice cream,74
4146,1542,25/09/2020,coffee,34
4147,1291,15/04/2020,chicken,27
4147,1291,15/04/2020,canned beer,20
4147,1291,15/04/2020,berries,9
4147,1291,15/04/2020,margarine,88
4147,1291,15/04/2020,whole milk,164
4148,1107,15/04/2020,whole milk,164
4148,1107,15/04/2020,cream cheese ,39
4148,1107,15/04/2020,sliced cheese,135
4148,1107,15/04/2020,other vegetables,102
4148,1107,15/04/2020,newspapers,95
4149,146,16/06/2020,beverages,10
4149,146,16/06/2020,semi-finished bread,132
4149,146,16/06/2020,brown bread,14
4149,146,16/06/2020,UHT-milk,1
4149,146,16/06/2020,specialty cheese,144
4150,1409,16/06/2020,candy,19
4150,1409,16/06/2020,frozen vegetables,63
4150,1409,16/06/2020,chewing gum,26
4150,1409,16/06/2020,domestic eggs,49
4150,1409,16/06/2020,salty snack,128
4151,1110,14/09/2020,root vegetables,123
4151,1110,14/09/2020,soda,138
4151,1110,14/09/2020,hard cheese,69
4151,1110,14/09/2020,beef,8
4151,1110,14/09/2020,whole milk,164
4152,520,14/09/2020,cream cheese ,39
4152,520,14/09/2020,soda,138
4152,520,14/09/2020,detergent,45
4152,520,14/09/2020,other vegetables,102
4152,520,14/09/2020,liquor (appetizer),83
4153,1919,27/06/2020,dessert,44
4153,1919,27/06/2020,misc. beverages,92
4153,1919,27/06/2020,snack products,136
4153,1919,27/06/2020,rolls/buns,122
4153,1919,27/06/2020,butter milk,16
4154,1426,27/06/2020,cream cheese ,39
4154,1426,27/06/2020,root vegetables,123
4154,1426,27/06/2020,domestic eggs,49
4154,1426,27/06/2020,pip fruit,109
4154,1426,27/06/2020,soft cheese,139
4155,1251,28/05/2020,frozen vegetables,63
4155,1251,28/05/2020,mayonnaise,89
4155,1251,28/05/2020,whole milk,164
4155,1251,28/05/2020,white wine,163
4155,1251,28/05/2020,soda,138
4156,1355,28/05/2020,yogurt,165
4156,1355,28/05/2020,rolls/buns,122
4156,1355,28/05/2020,whole milk,164
4156,1355,28/05/2020,frozen vegetables,63
4156,1355,28/05/2020,margarine,88
4157,1503,15/07/2020,root vegetables,123
4157,1503,15/07/2020,beverages,10
4157,1503,15/07/2020,grapes,65
4157,1503,15/07/2020,onions,99
4157,1503,15/07/2020,butter,15
4158,1913,15/07/2020,cream cheese ,39
4158,1913,15/07/2020,organic sausage,101
4158,1913,15/07/2020,yogurt,165
4158,1913,15/07/2020,oil,98
4158,1913,15/07/2020,root vegetables,123
4159,1847,13/08/2020,soda,138
4159,1847,13/08/2020,tropical fruit,156
4159,1847,13/08/2020,root vegetables,123
4159,1847,13/08/2020,pastry,105
4159,1847,13/08/2020,spread cheese,149
4160,742,13/08/2020,rolls/buns,122
4160,742,13/08/2020,pastry,105
4160,742,13/08/2020,whole milk,164
4160,742,13/08/2020,bottled water,12
4160,742,13/08/2020,misc. beverages,92
4161,1765,19/08/2020,bottled beer,11
4161,1765,19/08/2020,cat food,24
4161,1765,19/08/2020,whole milk,164
4161,1765,19/08/2020,other vegetables,102
4161,1765,19/08/2020,chewing gum,26
4162,1296,19/08/2020,hard cheese,69
4162,1296,19/08/2020,white wine,163
4162,1296,19/08/2020,cream cheese ,39
4162,1296,19/08/2020,canned beer,20
4162,1296,19/08/2020,herbs,70
4163,325,09/07/2020,bottled water,12
4163,325,09/07/2020,brown bread,14
4163,325,09/07/2020,pip fruit,109
4163,325,09/07/2020,rolls/buns,122
4163,325,09/07/2020,tropical fruit,156
4164,1295,09/07/2020,dessert,44
4164,1295,09/07/2020,yogurt,165
4164,1295,09/07/2020,sliced cheese,135
4164,1295,09/07/2020,yogurt,165
4164,1295,09/07/2020,rolls/buns,122
4165,38,21/08/2020,rolls/buns,122
4165,38,21/08/2020,pip fruit,109
4165,38,21/08/2020,herbs,70
4165,38,21/08/2020,brown bread,14
4165,38,21/08/2020,whole milk,164
4166,871,21/08/2020,margarine,88
4166,871,21/08/2020,other vegetables,102
4166,871,21/08/2020,hard cheese,69
4166,871,21/08/2020,dish cleaner,46
4166,871,21/08/2020,tropical fruit,156
4167,699,07/09/2020,UHT-milk,1
4167,699,07/09/2020,beverages,10
4167,699,07/09/2020,root vegetables,123
4167,699,07/09/2020,whole milk,164
4167,699,07/09/2020,brown bread,14
4168,1794,07/09/2020,frozen vegetables,63
4168,1794,07/09/2020,root vegetables,123
4168,1794,07/09/2020,bottled water,12
4168,1794,07/09/2020,bottled beer,11
4168,1794,07/09/2020,brown bread,14
4169,1013,04/06/2020,baking powder,6
4169,1013,04/06/2020,frozen vegetables,63
4169,1013,04/06/2020,rolls/buns,122
4169,1013,04/06/2020,tidbits,154
4169,1013,04/06/2020,brown bread,14
4170,1351,04/06/2020,pickled vegetables,108
4170,1351,04/06/2020,other vegetables,102
4170,1351,04/06/2020,yogurt,165
4170,1351,04/06/2020,tropical fruit,156
4170,1351,04/06/2020,specialty bar,143
4171,1639,05/08/2020,beef,8
4171,1639,05/08/2020,pip fruit,109
4171,1639,05/08/2020,whole milk,164
4171,1639,05/08/2020,butter,15
4171,1639,05/08/2020,whole milk,164
4172,650,05/08/2020,domestic eggs,49
4172,650,05/08/2020,other vegetables,102
4172,650,05/08/2020,bottled water,12
4172,650,05/08/2020,sauces,129
4172,650,05/08/2020,newspapers,95
4173,1047,15/05/2020,bottled beer,11
4173,1047,15/05/2020,butter,15
4173,1047,15/05/2020,UHT-milk,1
4173,1047,15/05/2020,root vegetables,123
4173,1047,15/05/2020,chocolate,28
4174,227,15/05/2020,brown bread,14
4174,227,15/05/2020,other vegetables,102
4174,227,15/05/2020,pork,111
4174,227,15/05/2020,margarine,88
4174,227,15/05/2020,root vegetables,123
4175,1843,17/09/2020,fruit/vegetable juice,64
4175,1843,17/09/2020,other vegetables,102
4175,1843,17/09/2020,frozen potato products,62
4175,1843,17/09/2020,whole milk,164
4175,1843,17/09/2020,curd,40
4176,1749,17/09/2020,rolls/buns,122
4176,1749,17/09/2020,other vegetables,102
4176,1749,17/09/2020,soda,138
4176,1749,17/09/2020,tropical fruit,156
4176,1749,17/09/2020,canned beer,20
4177,514,13/08/2020,soda,138
4177,514,13/08/2020,canned beer,20
4177,514,13/08/2020,white bread,162
4177,514,13/08/2020,whole milk,164
4177,514,13/08/2020,whole milk,164
4178,1747,13/08/2020,jam,76
4178,1747,13/08/2020,fruit/vegetable juice,64
4178,1747,13/08/2020,pork,111
4178,1747,13/08/2020,coffee,34
4178,1747,13/08/2020,rolls/buns,122
4179,1307,07/06/2020,beverages,10
4179,1307,07/06/2020,yogurt,165
4179,1307,07/06/2020,soda,138
4179,1307,07/06/2020,curd,40
4179,1307,07/06/2020,rolls/buns,122
4180,1334,07/06/2020,frozen vegetables,63
4180,1334,07/06/2020,oil,98
4180,1334,07/06/2020,long life bakery product,85
4180,1334,07/06/2020,UHT-milk,1
4180,1334,07/06/2020,whole milk,164
4181,1163,17/05/2020,bottled water,12
4181,1163,17/05/2020,root vegetables,123
4181,1163,17/05/2020,other vegetables,102
4181,1163,17/05/2020,bottled water,12
4181,1163,17/05/2020,seasonal products,131
4182,1176,17/05/2020,pip fruit,109
4182,1176,17/05/2020,whole milk,164
4182,1176,17/05/2020,baking powder,6
4182,1176,17/05/2020,bottled water,12
4182,1176,17/05/2020,root vegetables,123
4183,1262,02/09/2020,butter,15
4183,1262,02/09/2020,cream cheese ,39
4183,1262,02/09/2020,yogurt,165
4183,1262,02/09/2020,other vegetables,102
4183,1262,02/09/2020,dog food,48
4184,784,02/09/2020,soda,138
4184,784,02/09/2020,house keeping products,72
4184,784,02/09/2020,other vegetables,102
4184,784,02/09/2020,root vegetables,123
4184,784,02/09/2020,whipped/sour cream,160
4185,55,26/09/2020,other vegetables,102
4185,55,26/09/2020,rolls/buns,122
4185,55,26/09/2020,white wine,163
4185,55,26/09/2020,onions,99
4185,55,26/09/2020,frozen meals,61
4186,451,26/09/2020,other vegetables,102
4186,451,26/09/2020,herbs,70
4186,451,26/09/2020,whole milk,164
4186,451,26/09/2020,whole milk,164
4186,451,26/09/2020,other vegetables,102
4187,1601,06/08/2020,whole milk,164
4187,1601,06/08/2020,other vegetables,102
4187,1601,06/08/2020,bottled water,12
4187,1601,06/08/2020,root vegetables,123
4187,1601,06/08/2020,yogurt,165
4188,1051,06/08/2020,pork,111
4188,1051,06/08/2020,butter milk,16
4188,1051,06/08/2020,yogurt,165
4188,1051,06/08/2020,rolls/buns,122
4188,1051,06/08/2020,soda,138
4189,719,22/08/2020,rolls/buns,122
4189,719,22/08/2020,white wine,163
4189,719,22/08/2020,butter,15
4189,719,22/08/2020,margarine,88
4189,719,22/08/2020,tropical fruit,156
4190,1926,22/08/2020,other vegetables,102
4190,1926,22/08/2020,pastry,105
4190,1926,22/08/2020,domestic eggs,49
4190,1926,22/08/2020,other vegetables,102
4190,1926,22/08/2020,other vegetables,102
4191,355,18/05/2020,other vegetables,102
4191,355,18/05/2020,salt,127
4191,355,18/05/2020,hamburger meat,68
4191,355,18/05/2020,bottled water,12
4191,355,18/05/2020,curd cheese,41
4192,301,18/05/2020,other vegetables,102
4192,301,18/05/2020,tropical fruit,156
4192,301,18/05/2020,root vegetables,123
4192,301,18/05/2020,chicken,27
4192,301,18/05/2020,curd,40
4193,1953,23/06/2020,domestic eggs,49
4193,1953,23/06/2020,bottled beer,11
4193,1953,23/06/2020,tropical fruit,156
4193,1953,23/06/2020,soda,138
4193,1953,23/06/2020,sliced cheese,135
4194,1690,23/06/2020,whole milk,164
4194,1690,23/06/2020,napkins,94
4194,1690,23/06/2020,margarine,88
4194,1690,23/06/2020,brown bread,14
4194,1690,23/06/2020,frozen meals,61
4195,585,22/06/2020,condensed milk,35
4195,585,22/06/2020,beef,8
4195,585,22/06/2020,bottled water,12
4195,585,22/06/2020,chicken,27
4195,585,22/06/2020,bottled beer,11
4196,1186,22/06/2020,soda,138
4196,1186,22/06/2020,male cosmetics,87
4196,1186,22/06/2020,whole milk,164
4196,1186,22/06/2020,root vegetables,123
4196,1186,22/06/2020,flour,53
4197,614,26/07/2020,semi-finished bread,132
4197,614,26/07/2020,margarine,88
4197,614,26/07/2020,herbs,70
4197,614,26/07/2020,whipped/sour cream,160
4197,614,26/07/2020,yogurt,165
4198,478,26/07/2020,whole milk,164
4198,478,26/07/2020,pip fruit,109
4198,478,26/07/2020,tropical fruit,156
4198,478,26/07/2020,other vegetables,102
4198,478,26/07/2020,whole milk,164
4199,633,06/04/2020,other vegetables,102
4199,633,06/04/2020,whole milk,164
4199,633,06/04/2020,semi-finished bread,132
4199,633,06/04/2020,canned beer,20
4199,633,06/04/2020,pip fruit,109
4200,798,06/04/2020,other vegetables,102
4200,798,06/04/2020,yogurt,165
4200,798,06/04/2020,citrus fruit,30
4200,798,06/04/2020,dessert,44
4200,798,06/04/2020,fruit/vegetable juice,64
4201,345,15/07/2020,citrus fruit,30
4201,345,15/07/2020,grapes,65
4201,345,15/07/2020,whole milk,164
4201,345,15/07/2020,other vegetables,102
4201,345,15/07/2020,pastry,105
4202,1717,15/07/2020,whole milk,164
4202,1717,15/07/2020,soda,138
4202,1717,15/07/2020,yogurt,165
4202,1717,15/07/2020,root vegetables,123
4202,1717,15/07/2020,root vegetables,123
4203,138,16/05/2020,candles,18
4203,138,16/05/2020,canned beer,20
4203,138,16/05/2020,soda,138
4203,138,16/05/2020,pastry,105
4203,138,16/05/2020,newspapers,95
4204,1582,16/05/2020,whole milk,164
4204,1582,16/05/2020,white bread,162
4204,1582,16/05/2020,root vegetables,123
4204,1582,16/05/2020,semi-finished bread,132
4204,1582,16/05/2020,canned vegetables,23
4205,124,20/08/2020,other vegetables,102
4205,124,20/08/2020,curd,40
4205,124,20/08/2020,frozen meals,61
4205,124,20/08/2020,specialty chocolate,145
4205,124,20/08/2020,ice cream,74
4206,1956,20/08/2020,hard cheese,69
4206,1956,20/08/2020,citrus fruit,30
4206,1956,20/08/2020,dessert,44
4206,1956,20/08/2020,butter,15
4206,1956,20/08/2020,yogurt,165
4207,1772,11/08/2020,pork,111
4207,1772,11/08/2020,other vegetables,102
4207,1772,11/08/2020,other vegetables,102
4207,1772,11/08/2020,whole milk,164
4207,1772,11/08/2020,newspapers,95
4208,361,11/08/2020,chocolate,28
4208,361,11/08/2020,newspapers,95
4208,361,11/08/2020,bottled beer,11
4208,361,11/08/2020,butter milk,16
4208,361,11/08/2020,salty snack,128
4209,1413,10/04/2020,domestic eggs,49
4209,1413,10/04/2020,other vegetables,102
4209,1413,10/04/2020,napkins,94
4209,1413,10/04/2020,liquor (appetizer),83
4209,1413,10/04/2020,pork,111
4210,151,10/04/2020,citrus fruit,30
4210,151,10/04/2020,whole milk,164
4210,151,10/04/2020,butter,15
4210,151,10/04/2020,other vegetables,102
4210,151,10/04/2020,soda,138
4211,1119,26/07/2020,tropical fruit,156
4211,1119,26/07/2020,beef,8
4211,1119,26/07/2020,chewing gum,26
4211,1119,26/07/2020,ice cream,74
4211,1119,26/07/2020,domestic eggs,49
4212,1717,26/07/2020,citrus fruit,30
4212,1717,26/07/2020,soda,138
4212,1717,26/07/2020,sparkling wine,142
4212,1717,26/07/2020,pip fruit,109
4212,1717,26/07/2020,butter milk,16
4213,1103,24/06/2020,other vegetables,102
4213,1103,24/06/2020,female sanitary products,50
4213,1103,24/06/2020,pork,111
4213,1103,24/06/2020,yogurt,165
4213,1103,24/06/2020,beverages,10
4214,463,24/06/2020,yogurt,165
4214,463,24/06/2020,specialty chocolate,145
4214,463,24/06/2020,misc. beverages,92
4214,463,24/06/2020,yogurt,165
4214,463,24/06/2020,zwieback,166
4215,870,28/06/2020,berries,9
4215,870,28/06/2020,red/blush wine,119
4215,870,28/06/2020,berries,9
4215,870,28/06/2020,pastry,105
4215,870,28/06/2020,instant coffee,75
4216,1859,28/06/2020,other vegetables,102
4216,1859,28/06/2020,rolls/buns,122
4216,1859,28/06/2020,onions,99
4216,1859,28/06/2020,yogurt,165
4216,1859,28/06/2020,tropical fruit,156
4217,303,19/09/2020,canned beer,20
4217,303,19/09/2020,yogurt,165
4217,303,19/09/2020,female sanitary products,50
4217,303,19/09/2020,brown bread,14
4217,303,19/09/2020,liquor,82
4218,1116,19/09/2020,hygiene articles,73
4218,1116,19/09/2020,white bread,162
4218,1116,19/09/2020,roll products ,121
4218,1116,19/09/2020,chocolate,28
4218,1116,19/09/2020,dog food,48
4219,267,17/04/2020,packaged fruit/vegetables,103
4219,267,17/04/2020,coffee,34
4219,267,17/04/2020,other vegetables,102
4219,267,17/04/2020,yogurt,165
4219,267,17/04/2020,packaged fruit/vegetables,103
4220,1915,17/04/2020,coffee,34
4220,1915,17/04/2020,domestic eggs,49
4220,1915,17/04/2020,newspapers,95
4220,1915,17/04/2020,yogurt,165
4220,1915,17/04/2020,tropical fruit,156
4221,1053,24/05/2020,candy,19
4221,1053,24/05/2020,other vegetables,102
4221,1053,24/05/2020,white bread,162
4221,1053,24/05/2020,frozen meals,61
4221,1053,24/05/2020,other vegetables,102
4222,1975,24/05/2020,coffee,34
4222,1975,24/05/2020,beverages,10
4222,1975,24/05/2020,citrus fruit,30
4222,1975,24/05/2020,white bread,162
4222,1975,24/05/2020,UHT-milk,1
4223,43,16/09/2020,rolls/buns,122
4223,43,16/09/2020,rolls/buns,122
4223,43,16/09/2020,yogurt,165
4223,43,16/09/2020,processed cheese,115
4223,43,16/09/2020,sugar,150
4224,1532,16/09/2020,ham,67
4224,1532,16/09/2020,hamburger meat,68
4224,1532,16/09/2020,soups,141
4224,1532,16/09/2020,pork,111
4224,1532,16/09/2020,mustard,93
4225,1948,09/07/2020,domestic eggs,49
4225,1948,09/07/2020,soda,138
4225,1948,09/07/2020,cream cheese ,39
4225,1948,09/07/2020,soda,138
4225,1948,09/07/2020,packaged fruit/vegetables,103
4226,812,09/07/2020,bottled beer,11
4226,812,09/07/2020,whole milk,164
4226,812,09/07/2020,other vegetables,102
4226,812,09/07/2020,beverages,10
4226,812,09/07/2020,rum,125
4227,99,14/08/2020,frozen dessert,58
4227,99,14/08/2020,dishes,47
4227,99,14/08/2020,liquor,82
4227,99,14/08/2020,curd,40
4227,99,14/08/2020,tropical fruit,156
4228,1649,14/08/2020,whole milk,164
4228,1649,14/08/2020,pastry,105
4228,1649,14/08/2020,rolls/buns,122
4228,1649,14/08/2020,pickled vegetables,108
4228,1649,14/08/2020,pastry,105
4229,1827,04/06/2020,other vegetables,102
4229,1827,04/06/2020,pet care,106
4229,1827,04/06/2020,coffee,34
4229,1827,04/06/2020,whole milk,164
4229,1827,04/06/2020,root vegetables,123
4230,1179,04/06/2020,packaged fruit/vegetables,103
4230,1179,04/06/2020,sliced cheese,135
4230,1179,04/06/2020,fruit/vegetable juice,64
4230,1179,04/06/2020,napkins,94
4230,1179,04/06/2020,whole milk,164
4231,1077,23/04/2020,whole milk,164
4231,1077,23/04/2020,citrus fruit,30
4231,1077,23/04/2020,onions,99
4231,1077,23/04/2020,long life bakery product,85
4231,1077,23/04/2020,pastry,105
4232,265,23/04/2020,brown bread,14
4232,265,23/04/2020,sliced cheese,135
4232,265,23/04/2020,white bread,162
4232,265,23/04/2020,canned fruit,22
4232,265,23/04/2020,bottled water,12
4233,1879,26/06/2020,dental care,43
4233,1879,26/06/2020,popcorn,110
4233,1879,26/06/2020,canned fish,21
4233,1879,26/06/2020,curd,40
4233,1879,26/06/2020,pip fruit,109
4234,1684,26/06/2020,sugar,150
4234,1684,26/06/2020,whole milk,164
4234,1684,26/06/2020,fruit/vegetable juice,64
4234,1684,26/06/2020,processed cheese,115
4234,1684,26/06/2020,whole milk,164
4235,285,04/06/2020,cake bar,17
4235,285,04/06/2020,soda,138
4235,285,04/06/2020,yogurt,165
4235,285,04/06/2020,curd,40
4235,285,04/06/2020,hygiene articles,73
4236,1505,04/06/2020,whole milk,164
4236,1505,04/06/2020,frozen meals,61
4236,1505,04/06/2020,make up remover,86
4236,1505,04/06/2020,bottled beer,11
4236,1505,04/06/2020,soda,138
4237,1772,11/08/2020,fruit/vegetable juice,64
4237,1772,11/08/2020,seasonal products,131
4237,1772,11/08/2020,other vegetables,102
4237,1772,11/08/2020,cake bar,17
4237,1772,11/08/2020,instant coffee,75
4238,1766,11/08/2020,long life bakery product,85
4238,1766,11/08/2020,canned fish,21
4238,1766,11/08/2020,misc. beverages,92
4238,1766,11/08/2020,rolls/buns,122
4238,1766,11/08/2020,whole milk,164
4239,377,26/04/2020,whole milk,164
4239,377,26/04/2020,rolls/buns,122
4239,377,26/04/2020,long life bakery product,85
4239,377,26/04/2020,waffles,159
4239,377,26/04/2020,cat food,24
4240,999,26/04/2020,canned beer,20
4240,999,26/04/2020,white bread,162
4240,999,26/04/2020,whole milk,164
4240,999,26/04/2020,mustard,93
4240,999,26/04/2020,whole milk,164
4241,621,14/07/2020,cling film/bags,32
4241,621,14/07/2020,tropical fruit,156
4241,621,14/07/2020,chocolate,28
4241,621,14/07/2020,soda,138
4241,621,14/07/2020,domestic eggs,49
4242,1734,14/07/2020,yogurt,165
4242,1734,14/07/2020,onions,99
4242,1734,14/07/2020,pastry,105
4242,1734,14/07/2020,whole milk,164
4242,1734,14/07/2020,yogurt,165
4243,173,28/06/2020,yogurt,165
4243,173,28/06/2020,coffee,34
4243,173,28/06/2020,domestic eggs,49
4243,173,28/06/2020,white bread,162
4243,173,28/06/2020,hard cheese,69
4244,1066,28/06/2020,curd,40
4244,1066,28/06/2020,herbs,70
4244,1066,28/06/2020,soda,138
4244,1066,28/06/2020,yogurt,165
4244,1066,28/06/2020,newspapers,95
4245,1325,17/05/2020,yogurt,165
4245,1325,17/05/2020,rolls/buns,122
4245,1325,17/05/2020,domestic eggs,49
4245,1325,17/05/2020,other vegetables,102
4245,1325,17/05/2020,canned beer,20
4246,1818,17/05/2020,brown bread,14
4246,1818,17/05/2020,yogurt,165
4246,1818,17/05/2020,rice,120
4246,1818,17/05/2020,brown bread,14
4246,1818,17/05/2020,soft cheese,139
4247,1273,09/06/2020,cream cheese ,39
4247,1273,09/06/2020,shopping bags,133
4247,1273,09/06/2020,canned beer,20
4247,1273,09/06/2020,other vegetables,102
4247,1273,09/06/2020,butter,15
4248,1130,09/06/2020,canned vegetables,23
4248,1130,09/06/2020,canned beer,20
4248,1130,09/06/2020,coffee,34
4248,1130,09/06/2020,specialty chocolate,145
4248,1130,09/06/2020,flower (seeds),54
4249,1661,05/08/2020,napkins,94
4249,1661,05/08/2020,whole milk,164
4249,1661,05/08/2020,newspapers,95
4249,1661,05/08/2020,frozen meals,61
4249,1661,05/08/2020,tropical fruit,156
4250,286,05/08/2020,sauces,129
4250,286,05/08/2020,soda,138
4250,286,05/08/2020,pip fruit,109
4250,286,05/08/2020,canned vegetables,23
4250,286,05/08/2020,butter,15
4251,906,21/07/2020,domestic eggs,49
4251,906,21/07/2020,tropical fruit,156
4251,906,21/07/2020,chocolate,28
4251,906,21/07/2020,beverages,10
4251,906,21/07/2020,candles,18
4252,1195,21/07/2020,frozen potato products,62
4252,1195,21/07/2020,dessert,44
4252,1195,21/07/2020,canned fruit,22
4252,1195,21/07/2020,frozen vegetables,63
4252,1195,21/07/2020,onions,99
4253,1986,08/06/2020,whole milk,164
4253,1986,08/06/2020,detergent,45
4253,1986,08/06/2020,soda,138
4253,1986,08/06/2020,onions,99
4253,1986,08/06/2020,canned beer,20
4254,542,08/06/2020,white wine,163
4254,542,08/06/2020,liquor,82
4254,542,08/06/2020,root vegetables,123
4254,542,08/06/2020,specialty bar,143
4254,542,08/06/2020,candy,19
4255,436,09/05/2020,waffles,159
4255,436,09/05/2020,yogurt,165
4255,436,09/05/2020,root vegetables,123
4255,436,09/05/2020,whole milk,164
4255,436,09/05/2020,pickled vegetables,108
4256,1259,09/05/2020,whipped/sour cream,160
4256,1259,09/05/2020,soft cheese,139
4256,1259,09/05/2020,brown bread,14
4256,1259,09/05/2020,prosecco,116
4256,1259,09/05/2020,white bread,162
4257,1104,18/09/2020,root vegetables,123
4257,1104,18/09/2020,citrus fruit,30
4257,1104,18/09/2020,root vegetables,123
4257,1104,18/09/2020,rolls/buns,122
4257,1104,18/09/2020,tropical fruit,156
4258,864,18/09/2020,pip fruit,109
4258,864,18/09/2020,dessert,44
4258,864,18/09/2020,yogurt,165
4258,864,18/09/2020,tropical fruit,156
4258,864,18/09/2020,other vegetables,102
4259,1164,10/05/2020,hard cheese,69
4259,1164,10/05/2020,cream cheese ,39
4259,1164,10/05/2020,pastry,105
4259,1164,10/05/2020,pip fruit,109
4259,1164,10/05/2020,white bread,162
4260,1027,10/05/2020,candy,19
4260,1027,10/05/2020,canned beer,20
4260,1027,10/05/2020,yogurt,165
4260,1027,10/05/2020,dish cleaner,46
4260,1027,10/05/2020,grapes,65
4261,1030,03/07/2020,whipped/sour cream,160
